pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AHam	dDocent_Contig_15774	1	1000	0.0	183	0	105375	318
CBat	dDocent_Contig_15774	1	1000	0.0	183	0	628979	110
AHam	dDocent_Contig_15794	1	1000	0.0054613095238095	116	367	67200	176
CBat	dDocent_Contig_15794	1	1000	0.0052545608407297	116	1869	355691	610
AHam	dDocent_Contig_15795	1	1000	0.0057562148143462	170	546	94854	396
CBat	dDocent_Contig_15795	1	1000	0.0079336414664063	170	4547	573129	238
AHam	dDocent_Contig_15805	1	1000	0.0	120	0	64412	336
CBat	dDocent_Contig_15805	1	1000	0.000630504977168	120	231	366373	646
AHam	dDocent_Contig_15812	1	1000	0.0	133	0	66937	522
CBat	dDocent_Contig_15812	1	1000	0.0	133	0	428473	434
AHam	dDocent_Contig_15817	1	1000	0.0	94	0	50434	260
CBat	dDocent_Contig_15817	1	1000	0.0002524921914451	94	81	320802	84
AHam	dDocent_Contig_15822	1	1000	0.0	107	0	43388	764
CBat	dDocent_Contig_15822	1	1000	0.0	107	0	348589	298
AHam	dDocent_Contig_15845	1	1000	0.001442333374882	135	81	56159	902
CBat	dDocent_Contig_15845	1	1000	0.0014695605034387	135	675	459321	138
AHam	dDocent_Contig_15849	1	1000	0.0	78	0	43339	186
CBat	dDocent_Contig_15849	1	1000	0.0012244509619799	78	296	241741	374
AHam	dDocent_Contig_15854	1	1000	0.0022431330502377	144	159	70883	618
CBat	dDocent_Contig_15854	1	1000	0.0008497977357931	144	413	485998	196
AHam	dDocent_Contig_15863	1	1000	0.0007566340593417	163	70	92515	358
CBat	dDocent_Contig_15863	1	1000	0.0018829130651929	163	1033	548618	240
AHam	dDocent_Contig_15890	1	1000	0.000439893018018	120	25	56832	584
CBat	dDocent_Contig_15890	1	1000	0.0059953533466846	120	2356	392971	322
AHam	dDocent_Contig_15900	1	1000	0.0	2	0	650	20
CBat	dDocent_Contig_15900	1	1000	0.0	2	0	5112	24
AHam	dDocent_Contig_15901	1	1000	0.0	162	0	91649	318
CBat	dDocent_Contig_15901	1	1000	0.0	162	0	530637	422
AHam	dDocent_Contig_15908	1	1000	0.006491318045278	130	443	68245	438
CBat	dDocent_Contig_15908	1	1000	0.0069220131197425	130	2848	411441	518
AHam	dDocent_Contig_15917	1	1000	0.0	93	0	57912	20
CBat	dDocent_Contig_15917	1	1000	0.0	93	0	310690	168
AHam	dDocent_Contig_15921	1	1000	0.0	69	0	42021	42
CBat	dDocent_Contig_15921	1	1000	0.0	69	0	239049	18
AHam	dDocent_Contig_15926	1	1000	0.0	83	0	46367	174
CBat	dDocent_Contig_15926	1	1000	0.0	83	0	241717	618
AHam	dDocent_Contig_15932	1	1000	0.0004613518928609	124	35	75864	72
CBat	dDocent_Contig_15932	1	1000	0.0020968685307116	124	864	412043	258
AHam	dDocent_Contig_15944	1	1000	0.0	36	0	14976	240
CBat	dDocent_Contig_15944	1	1000	0.0	36	0	112665	158
AHam	dDocent_Contig_15949	1	1000	0.0004867478959929	158	31	63688	1176
CBat	dDocent_Contig_15949	1	1000	0.0001531119543541	158	83	542087	106
AHam	dDocent_Contig_15952	1	1000	0.0027829313543599	95	120	43120	516
CBat	dDocent_Contig_15952	1	1000	0.0016636007358234	95	416	250060	1044
AHam	dDocent_Contig_15954	1	1000	0.0046535677352637	43	63	13538	448
CBat	dDocent_Contig_15954	1	1000	0.0038991729027176	43	396	101560	636
AHam	dDocent_Contig_15958	1	1000	0.0	30	0	3125	638
CBat	dDocent_Contig_15958	1	1000	0.0	30	0	38717	982
AHam	dDocent_Contig_15959	1	1000	0.0	284	0	137462	1268
CBat	dDocent_Contig_15959	1	1000	0.0	284	0	861567	1722
AHam	dDocent_Contig_15960	1	1000	0.0	80	0	35401	470
CBat	dDocent_Contig_15960	1	1000	0.0	80	0	259244	240
AHam	dDocent_Contig_15964	1	1000	0.0	50	0	24312	216
CBat	dDocent_Contig_15964	1	1000	0.0	50	0	130047	570
AHam	dDocent_Contig_15965	1	1000	0.0036403349108117	96	180	49446	332
CBat	dDocent_Contig_15965	1	1000	0.0047796675906596	96	1257	262989	918
AHam	dDocent_Contig_15971	1	1000	0.0	119	0	68200	204
CBat	dDocent_Contig_15971	1	1000	0.0	119	0	364659	622
AHam	dDocent_Contig_15986	1	1000	0.001077265973254	171	87	80760	820
CBat	dDocent_Contig_15986	1	1000	0.0012185909559597	171	663	544071	646
AHam	dDocent_Contig_15990	1	1000	0.0	51	0	11984	708
CBat	dDocent_Contig_15990	1	1000	0.0	51	0	165829	146
AHam	dDocent_Contig_15993	1	1000	0.0	70	0	20189	806
CBat	dDocent_Contig_15993	1	1000	0.0	70	0	198279	578
AHam	dDocent_Contig_15994	1	1000	0.0	112	0	57498	404
CBat	dDocent_Contig_15994	1	1000	0.0002114139723792	112	71	335834	684
AHam	dDocent_Contig_15996	1	1000	0.0004017000984813	156	31	77172	656
CBat	dDocent_Contig_15996	1	1000	0.0015089475573187	156	782	518242	316
AHam	dDocent_Contig_16008	1	1000	0.0023986797666564	125	125	52112	836
CBat	dDocent_Contig_16008	1	1000	0.0010060639470782	125	365	362800	916
AHam	dDocent_Contig_16010	1	1000	0.0	62	0	26005	406
CBat	dDocent_Contig_16010	1	1000	0.0	62	0	189036	336
AHam	dDocent_Contig_16015	1	1000	0.0	57	0	15462	696
CBat	dDocent_Contig_16015	1	1000	0.0	57	0	157851	518
AHam	dDocent_Contig_16022	1	1000	0.0	91	0	48646	256
CBat	dDocent_Contig_16022	1	1000	0.0	91	0	317226	0
AHam	dDocent_Contig_16025	1	1000	0.0	92	0	35662	708
CBat	dDocent_Contig_16025	1	1000	0.0	92	0	293984	328
AHam	dDocent_Contig_16031	1	1000	0.0	86	0	53766	12
CBat	dDocent_Contig_16031	1	1000	0.0	86	0	293031	82
AHam	dDocent_Contig_16036	1	1000	0.0076869178138653	114	373	48524	728
CBat	dDocent_Contig_16036	1	1000	0.0095209911391612	114	3346	351434	588
AHam	dDocent_Contig_16038	1	1000	0.0	139	0	76508	348
CBat	dDocent_Contig_16038	1	1000	0.0011677892172024	139	555	475257	114
AHam	dDocent_Contig_16059	1	1000	0.0009941555702837	152	66	66388	952
CBat	dDocent_Contig_16059	1	1000	0.0011364276347018	152	565	497172	400
AHam	dDocent_Contig_16076	1	1000	0.0037846930193439	73	171	45182	24
CBat	dDocent_Contig_16076	1	1000	0.0033439453974943	73	730	218305	450
AHam	dDocent_Contig_16079	1	1000	0.0	1	0	496	4
CBat	dDocent_Contig_16079	1	1000	0.0	1	0	2016	20
AHam	dDocent_Contig_16097	1	1000	0.0	91	0	51344	188
CBat	dDocent_Contig_16097	1	1000	0.0002799901497441	91	83	296439	262
AHam	dDocent_Contig_16113	1	1000	0.0	114	0	68624	96
CBat	dDocent_Contig_16113	1	1000	0.0019738596959189	114	740	374900	280
AHam	dDocent_Contig_16141	1	1000	0.0	167	0	98016	236
CBat	dDocent_Contig_16141	1	1000	0.0004234784836333	167	243	573819	102
AHam	dDocent_Contig_16142	1	1000	0.0	119	0	44079	998
CBat	dDocent_Contig_16142	1	1000	0.0	119	0	378922	448
AHam	dDocent_Contig_16144	1	1000	0.0008800160917228	69	35	39772	108
CBat	dDocent_Contig_16144	1	1000	0.0	69	0	196178	560
AHam	dDocent_Contig_16147	1	1000	0.0	76	0	28658	612
CBat	dDocent_Contig_16147	1	1000	0.0	76	0	195899	890
AHam	dDocent_Contig_16153	1	1000	0.0	152	0	74196	672
CBat	dDocent_Contig_16153	1	1000	0.0	152	0	507003	282
AHam	dDocent_Contig_16162	1	1000	0.0	15	0	4875	150
CBat	dDocent_Contig_16162	1	1000	0.0	15	0	42750	120
AHam	dDocent_Contig_16165	1	1000	0.0	47	0	29139	14
CBat	dDocent_Contig_16165	1	1000	0.0	47	0	163512	4
AHam	dDocent_Contig_16167	1	1000	0.0008329046324195	143	68	81642	264
CBat	dDocent_Contig_16167	1	1000	0.0016676220751472	143	800	479725	234
AHam	dDocent_Contig_16170	1	1000	0.0	89	0	45421	322
CBat	dDocent_Contig_16170	1	1000	0.0	89	0	270765	490
AHam	dDocent_Contig_16171	1	1000	0.0005121526507557	132	35	68339	506
CBat	dDocent_Contig_16171	1	1000	0.0003706907203756	132	156	420836	488
AHam	dDocent_Contig_16180	1	1000	0.0005077860528097	127	33	64988	460
CBat	dDocent_Contig_16180	1	1000	0.0017594055393366	127	725	412071	382
AHam	dDocent_Contig_16183	1	1000	0.0045997610513739	113	308	66960	132
CBat	dDocent_Contig_16183	1	1000	0.00430216556819	113	1485	345175	614
AHam	dDocent_Contig_16189	1	1000	0.0050005123475765	78	244	48795	10
CBat	dDocent_Contig_16189	1	1000	0.006394543323031	78	1680	262724	112
AHam	dDocent_Contig_16192	1	1000	0.0003250123190153	184	31	95381	654
CBat	dDocent_Contig_16192	1	1000	0.0	184	0	612136	360
AHam	dDocent_Contig_16194	1	1000	0.0008426323835662	137	70	83073	98
CBat	dDocent_Contig_16194	1	1000	0.0008733305867408	137	407	466032	140
AHam	dDocent_Contig_16195	1	1000	0.0	34	0	17859	106
CBat	dDocent_Contig_16195	1	1000	0.0	34	0	92140	336
AHam	dDocent_Contig_16196	1	1000	0.0111098616889688	109	494	44465	770
CBat	dDocent_Contig_16196	1	1000	0.0107580014400474	109	3810	354155	318
AHam	dDocent_Contig_16202	1	1000	0.0018620923146371	177	198	106332	164
CBat	dDocent_Contig_16202	1	1000	0.0015042645408142	177	918	610265	82
AHam	dDocent_Contig_16204	1	1000	0.0006951905454085	88	33	47469	238
CBat	dDocent_Contig_16204	1	1000	0.0002962713699441	88	81	273398	420
AHam	dDocent_Contig_16210	1	1000	0.0005123746234822	123	33	64406	432
CBat	dDocent_Contig_16210	1	1000	0.0005655817779834	123	231	408429	250
AHam	dDocent_Contig_16217	1	1000	0.0	72	0	27216	576
CBat	dDocent_Contig_16217	1	1000	0.0	72	0	170326	1060
AHam	dDocent_Contig_16221	1	1000	0.0	89	0	37520	580
CBat	dDocent_Contig_16221	1	1000	0.0	89	0	279959	374
AHam	dDocent_Contig_16224	1	1000	0.0	116	0	38917	1134
CBat	dDocent_Contig_16224	1	1000	0.0	116	0	334126	884
AHam	dDocent_Contig_16225	1	1000	0.0	45	0	28350	0
CBat	dDocent_Contig_16225	1	1000	0.0	45	0	149445	90
AHam	dDocent_Contig_16228	1	1000	0.00237930437792	115	165	69348	92
CBat	dDocent_Contig_16228	1	1000	0.0029762382274134	115	1113	373962	336
AHam	dDocent_Contig_16231	1	1000	0.0	153	0	82340	420
CBat	dDocent_Contig_16231	1	1000	0.0	153	0	524653	106
AHam	dDocent_Contig_16241	1	1000	0.0	100	0	49882	396
CBat	dDocent_Contig_16241	1	1000	0.0002466316510618	100	81	328425	246
AHam	dDocent_Contig_16250	1	1000	0.0051841746248294	128	323	62305	590
CBat	dDocent_Contig_16250	1	1000	0.0046550662187463	128	1897	407513	478
AHam	dDocent_Contig_16255	1	1000	0.0038504321040472	91	135	35061	714
CBat	dDocent_Contig_16255	1	1000	0.0050295410851296	91	1431	284519	406
AHam	dDocent_Contig_16264	1	1000	0.0035879390050369	108	208	57972	304
CBat	dDocent_Contig_16264	1	1000	0.0020911648285991	108	756	361521	182
AHam	dDocent_Contig_16270	1	1000	0.0	104	0	44410	668
CBat	dDocent_Contig_16270	1	1000	0.0	104	0	362049	6
AHam	dDocent_Contig_16281	1	1000	0.0103513343516937	114	576	55645	486
CBat	dDocent_Contig_16281	1	1000	0.0091097295440723	114	2891	317353	1014
AHam	dDocent_Contig_16292	1	1000	0.0	61	0	33766	136
CBat	dDocent_Contig_16292	1	1000	0.0	61	0	212481	2
AHam	dDocent_Contig_16295	1	1000	0.0017542664441189	103	103	58714	192
CBat	dDocent_Contig_16295	1	1000	0.0017238083099668	103	541	313840	564
AHam	dDocent_Contig_16297	1	1000	0.0031910075348952	98	155	48574	396
CBat	dDocent_Contig_16297	1	1000	0.0020228203608256	98	604	298593	542
AHam	dDocent_Contig_16303	1	1000	0.0	74	0	31107	482
CBat	dDocent_Contig_16303	1	1000	0.0003654952460584	74	73	199729	742
AHam	dDocent_Contig_16306	1	1000	0.0	142	0	52364	1208
CBat	dDocent_Contig_16306	1	1000	0.0	142	0	449041	574
AHam	dDocent_Contig_16307	1	1000	0.0	82	0	34815	522
CBat	dDocent_Contig_16307	1	1000	0.0	82	0	247872	472
AHam	dDocent_Contig_16308	1	1000	0.0014872861026707	130	93	62530	620
CBat	dDocent_Contig_16308	1	1000	0.0009723957185196	130	397	408270	556
AHam	dDocent_Contig_16312	1	1000	0.0	109	0	66246	72
CBat	dDocent_Contig_16312	1	1000	0.0	109	0	348822	384
AHam	dDocent_Contig_16329	1	1000	0.0007161668899875	98	31	43286	588
CBat	dDocent_Contig_16329	1	1000	0.0014754547562337	98	490	332101	118
AHam	dDocent_Contig_16337	1	1000	0.0	156	0	73608	824
CBat	dDocent_Contig_16337	1	1000	0.0	156	0	471586	900
AHam	dDocent_Contig_16354	1	1000	0.0	102	0	42686	684
CBat	dDocent_Contig_16354	1	1000	0.0	102	0	312936	528
AHam	dDocent_Contig_16357	1	1000	0.0006905310923955	159	56	81097	586
CBat	dDocent_Contig_16357	1	1000	0.0013710950405638	159	747	544820	116
AHam	dDocent_Contig_16362	1	1000	0.0030468434124646	138	211	69252	544
CBat	dDocent_Contig_16362	1	1000	0.0042200442286805	138	1935	458526	276
AHam	dDocent_Contig_16366	1	1000	0.0	8	0	1158	148
CBat	dDocent_Contig_16366	1	1000	0.0	8	0	8470	300
AHam	dDocent_Contig_16372	1	1000	0.0	197	0	94420	972
CBat	dDocent_Contig_16372	1	1000	0.0	197	0	686742	0
AHam	dDocent_Contig_16377	1	1000	0.0008935352723048	142	60	67149	694
CBat	dDocent_Contig_16377	1	1000	0.0001711347263287	142	83	484998	124
AHam	dDocent_Contig_16380	1	1000	0.0	131	0	59841	698
CBat	dDocent_Contig_16380	1	1000	0.0005552223700732	131	237	426856	364
AHam	dDocent_Contig_16386	1	1000	0.0	23	0	11347	94
CBat	dDocent_Contig_16386	1	1000	0.0	23	0	73968	76
AHam	dDocent_Contig_16394	1	1000	0.0	118	0	50156	776
CBat	dDocent_Contig_16394	1	1000	0.0	118	0	367698	540
AHam	dDocent_Contig_16395	1	1000	0.0004324831949387	137	35	80928	164
CBat	dDocent_Contig_16395	1	1000	0.0	137	0	456572	260
AHam	dDocent_Contig_16399	1	1000	0.0	137	0	59393	842
CBat	dDocent_Contig_16399	1	1000	0.0	137	0	459560	220
AHam	dDocent_Contig_16402	1	1000	0.0	26	0	14586	52
CBat	dDocent_Contig_16402	1	1000	0.0	26	0	86346	52
AHam	dDocent_Contig_16403	1	1000	0.0	67	0	36590	168
CBat	dDocent_Contig_16403	1	1000	0.0	67	0	221219	150
AHam	dDocent_Contig_16421	1	1000	0.0	126	0	51613	878
CBat	dDocent_Contig_16421	1	1000	0.0013602773859541	126	541	397713	510
AHam	dDocent_Contig_16425	1	1000	0.0006520605112154	97	35	53676	236
CBat	dDocent_Contig_16425	1	1000	0.0012745183449975	97	395	309921	354
AHam	dDocent_Contig_16427	1	1000	0.0040832529915499	96	144	35266	828
CBat	dDocent_Contig_16427	1	1000	0.0010041885231822	96	304	302732	392
AHam	dDocent_Contig_16430	1	1000	0.0016222868650704	123	87	53628	764
CBat	dDocent_Contig_16430	1	1000	0.0010101200561357	123	375	371243	718
AHam	dDocent_Contig_16431	1	1000	0.0028461320888134	146	161	56568	1128
CBat	dDocent_Contig_16431	1	1000	0.0025020360698382	146	1235	493598	188
AHam	dDocent_Contig_16436	1	1000	0.0	164	0	79253	782
CBat	dDocent_Contig_16436	1	1000	0.0010270566946163	164	567	552063	242
AHam	dDocent_Contig_16440	1	1000	0.0	13	0	3588	156
CBat	dDocent_Contig_16440	1	1000	0.0	13	0	39039	78
AHam	dDocent_Contig_16442	1	1000	0.0	95	0	59850	0
CBat	dDocent_Contig_16442	1	1000	0.0	95	0	316485	178
AHam	dDocent_Contig_16448	1	1000	0.0014613732480127	80	66	45163	154
CBat	dDocent_Contig_16448	1	1000	0.0021616202125526	80	539	249350	364
AHam	dDocent_Contig_16457	1	1000	0.0071160074706257	77	301	42299	182
CBat	dDocent_Contig_16457	1	1000	0.0053480008462026	77	1264	236350	400
AHam	dDocent_Contig_16464	1	1000	0.0	56	0	30298	148
CBat	dDocent_Contig_16464	1	1000	0.0	56	0	195216	0
AHam	dDocent_Contig_16467	1	1000	0.0003910045261736	154	33	84398	412
CBat	dDocent_Contig_16467	1	1000	0.0	154	0	509052	344
AHam	dDocent_Contig_16469	1	1000	0.0	156	0	78341	630
CBat	dDocent_Contig_16469	1	1000	0.0001603195574407	156	83	517716	328
AHam	dDocent_Contig_16470	1	1000	0.0492307692307692	3	48	975	30
CBat	dDocent_Contig_16470	1	1000	0.0345551030482537	3	280	8103	30
AHam	dDocent_Contig_16485	1	1000	0.0	89	0	38957	530
CBat	dDocent_Contig_16485	1	1000	0.0	89	0	265020	564
AHam	dDocent_Contig_16493	1	1000	0.0003922535526964	164	35	89228	440
CBat	dDocent_Contig_16493	1	1000	0.0015430726596422	164	833	539832	392
AHam	dDocent_Contig_16501	1	1000	0.0006148863997376	193	60	97579	734
CBat	dDocent_Contig_16501	1	1000	0.0003707904720929	193	237	639175	414
AHam	dDocent_Contig_16508	1	1000	0.0074927953890489	37	104	13880	300
CBat	dDocent_Contig_16508	1	1000	0.0069345256577449	37	670	96618	416
AHam	dDocent_Contig_16509	1	1000	0.0	69	0	35164	252
CBat	dDocent_Contig_16509	1	1000	0.002009537428422	69	319	158743	1086
AHam	dDocent_Contig_16516	1	1000	0.0020428625140995	138	163	79790	220
CBat	dDocent_Contig_16516	1	1000	0.0017308622224632	138	766	442554	476
AHam	dDocent_Contig_16522	1	1000	0.0	105	0	45932	652
CBat	dDocent_Contig_16522	1	1000	0.0	105	0	353542	152
AHam	dDocent_Contig_16526	1	1000	0.0	60	0	22585	486
CBat	dDocent_Contig_16526	1	1000	0.0	60	0	205534	44
AHam	dDocent_Contig_16533	1	1000	0.0012565046325675	133	99	78790	152
CBat	dDocent_Contig_16533	1	1000	0.0007370965669242	133	304	412429	634
AHam	dDocent_Contig_16541	1	1000	0.0007829864619114	88	31	39592	488
CBat	dDocent_Contig_16541	1	1000	0.0005477493846169	88	164	299407	90
AHam	dDocent_Contig_16546	1	1000	0.0	27	0	12012	156
CBat	dDocent_Contig_16546	1	1000	0.0	27	0	67755	342
AHam	dDocent_Contig_16562	1	1000	0.0037017451084082	100	196	52948	312
CBat	dDocent_Contig_16562	1	1000	0.0020018938551391	100	630	314702	420
AHam	dDocent_Contig_16570	1	1000	0.0025054807391168	111	96	38316	1028
CBat	dDocent_Contig_16570	1	1000	0.0006668640510469	111	241	361393	314
AHam	dDocent_Contig_16571	1	1000	0.0	145	0	66976	804
CBat	dDocent_Contig_16571	1	1000	0.0	145	0	483144	276
AHam	dDocent_Contig_16579	1	1000	0.0	125	0	63053	498
CBat	dDocent_Contig_16579	1	1000	0.0001948896642732	125	83	425882	120
AHam	dDocent_Contig_16581	1	1000	0.0004318631411774	156	31	71782	836
CBat	dDocent_Contig_16581	1	1000	0.0001576579999088	156	83	526456	216
AHam	dDocent_Contig_16587	1	1000	0.0012072775538156	329	171	141641	2082
CBat	dDocent_Contig_16587	1	1000	0.000606741329558	329	504	830667	4238
AHam	dDocent_Contig_16594	1	1000	0.0	27	0	10909	194
CBat	dDocent_Contig_16594	1	1000	0.0	27	0	64383	390
AHam	dDocent_Contig_16626	1	1000	0.0	151	0	87715	230
CBat	dDocent_Contig_16626	1	1000	0.0	151	0	518348	100
AHam	dDocent_Contig_16632	1	1000	0.0	68	0	30294	388
CBat	dDocent_Contig_16632	1	1000	0.0	68	0	198430	484
AHam	dDocent_Contig_16650	1	1000	0.0026211135213304	51	58	22128	308
CBat	dDocent_Contig_16650	1	1000	0.0009665409765643	51	162	167608	124
AHam	dDocent_Contig_16661	1	1000	0.0049992687239898	138	376	75211	378
CBat	dDocent_Contig_16661	1	1000	0.0056474428491338	138	2609	461979	234
AHam	dDocent_Contig_16667	1	1000	0.0	50	0	21465	310
CBat	dDocent_Contig_16667	1	1000	0.0	50	0	154860	240
AHam	dDocent_Contig_16668	1	1000	0.0037596950177468	94	143	38035	682
CBat	dDocent_Contig_16668	1	1000	0.0030953919035314	94	920	297216	376
AHam	dDocent_Contig_16672	1	1000	0.0	161	0	71499	974
CBat	dDocent_Contig_16672	1	1000	0.0	161	0	536427	310
AHam	dDocent_Contig_16681	1	1000	0.0013754963131026	132	97	70520	392
CBat	dDocent_Contig_16681	1	1000	0.0015566954801763	132	691	443889	206
AHam	dDocent_Contig_16683	1	1000	0.0071688140072679	55	217	30270	128
CBat	dDocent_Contig_16683	1	1000	0.0058352794644247	55	937	160575	390
AHam	dDocent_Contig_16685	1	1000	0.0047961630695443	123	334	69639	246
CBat	dDocent_Contig_16685	1	1000	0.0032497152184311	123	1318	405574	288
AHam	dDocent_Contig_16691	1	1000	0.0	71	0	21378	792
CBat	dDocent_Contig_16691	1	1000	0.0	71	0	221227	326
AHam	dDocent_Contig_16697	1	1000	0.0052862557350887	117	318	60156	444
CBat	dDocent_Contig_16697	1	1000	0.0024728185185474	117	950	384177	290
AHam	dDocent_Contig_16708	1	1000	0.0027258973288814	165	209	76672	836
CBat	dDocent_Contig_16708	1	1000	0.0025764913175013	165	1395	541434	416
AHam	dDocent_Contig_16714	1	1000	0.0028959000152415	125	190	65610	408
CBat	dDocent_Contig_16714	1	1000	0.0007523673029478	125	326	433299	30
AHam	dDocent_Contig_16715	1	1000	0.0052978031564755	123	334	63045	442
CBat	dDocent_Contig_16715	1	1000	0.0058832588941937	123	2292	389580	484
AHam	dDocent_Contig_16718	1	1000	0.0005663962581305	116	31	54732	560
CBat	dDocent_Contig_16718	1	1000	0.0016461314529872	116	596	362061	526
AHam	dDocent_Contig_16727	1	1000	0.0	109	0	50533	562
CBat	dDocent_Contig_16727	1	1000	0.0	109	0	300300	1012
AHam	dDocent_Contig_16729	1	1000	0.002351456046336	139	190	80801	218
CBat	dDocent_Contig_16729	1	1000	0.0030349655079128	139	1436	473152	140
AHam	dDocent_Contig_16732	1	1000	0.0003947415638943	144	33	83599	218
CBat	dDocent_Contig_16732	1	1000	0.00189624379361	144	946	498881	38
AHam	dDocent_Contig_16735	1	1000	0.0205160478288231	22	163	7945	190
CBat	dDocent_Contig_16735	1	1000	0.0061836191348658	22	432	69862	84
AHam	dDocent_Contig_16736	1	1000	0.0010020824525968	131	64	63867	574
CBat	dDocent_Contig_16736	1	1000	0.0021680289788718	131	966	445566	136
AHam	dDocent_Contig_16741	1	1000	0.0	135	0	62265	698
CBat	dDocent_Contig_16741	1	1000	0.0014309102959701	135	652	455654	184
AHam	dDocent_Contig_16742	1	1000	0.0054476780785434	106	225	41302	812
CBat	dDocent_Contig_16742	1	1000	0.0059958218332088	106	1966	327895	514
AHam	dDocent_Contig_16746	1	1000	0.0	75	0	27926	616
CBat	dDocent_Contig_16746	1	1000	0.0	75	0	220377	514
AHam	dDocent_Contig_16747	1	1000	0.0	81	0	21795	1046
CBat	dDocent_Contig_16747	1	1000	0.0003219920575292	81	81	251559	382
AHam	dDocent_Contig_16752	1	1000	0.0019033922679976	156	135	70926	860
CBat	dDocent_Contig_16752	1	1000	0.0004625818486658	156	245	529636	176
AHam	dDocent_Contig_16760	1	1000	0.0012314155846507	103	68	55221	290
CBat	dDocent_Contig_16760	1	1000	0.0020699198011973	103	733	354120	60
AHam	dDocent_Contig_16761	1	1000	0.0	79	0	30567	614
CBat	dDocent_Contig_16761	1	1000	0.0	79	0	232055	542
AHam	dDocent_Contig_16767	1	1000	0.0018888324410228	147	145	76767	478
CBat	dDocent_Contig_16767	1	1000	0.0006457315129085	147	320	495562	208
AHam	dDocent_Contig_16776	1	1000	0.0	183	0	91441	778
CBat	dDocent_Contig_16776	1	1000	0.0	183	0	625253	154
AHam	dDocent_Contig_16780	1	1000	0.000456174649723	141	35	76725	418
CBat	dDocent_Contig_16780	1	1000	0.0008426449432939	141	403	478256	164
AHam	dDocent_Contig_16786	1	1000	0.0	48	0	22482	236
CBat	dDocent_Contig_16786	1	1000	0.0021950611124968	48	264	120270	612
AHam	dDocent_Contig_16792	1	1000	0.0	42	0	14620	384
CBat	dDocent_Contig_16792	1	1000	0.0	42	0	128650	220
AHam	dDocent_Contig_16795	1	1000	0.0	159	0	86759	446
CBat	dDocent_Contig_16795	1	1000	0.0	159	0	547392	84
AHam	dDocent_Contig_16796	1	1000	0.0012545739675901	152	96	76520	584
CBat	dDocent_Contig_16796	1	1000	0.0012021678961263	152	602	500762	364
AHam	dDocent_Contig_16799	1	1000	0.0010009008107296	134	60	59946	756
CBat	dDocent_Contig_16799	1	1000	0.0010657591294807	134	476	446630	252
AHam	dDocent_Contig_16804	1	1000	0.0	84	0	27238	852
CBat	dDocent_Contig_16804	1	1000	0.0	84	0	290514	28
AHam	dDocent_Contig_16817	1	1000	0.0004668798279618	146	33	70682	660
CBat	dDocent_Contig_16817	1	1000	0.000166604275765	146	81	486182	284
AHam	dDocent_Contig_16829	1	1000	0.0085059511060796	92	278	32683	818
CBat	dDocent_Contig_16829	1	1000	0.0091887046167637	92	2460	267720	664
AHam	dDocent_Contig_16836	1	1000	0.0087183847510755	139	687	78799	278
